,sbj0,sbj1,sbj2,sbj3,sbj4,sbj5,sbj6,sbj7,sbj8
нестационарный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73126231859e-05
проблематичный,0.0,2.95895913669e-05,0.0,0.0,3.30082982773e-05,0.0,0.0,3.10707325925e-05,0.0
расплавлять,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.42648143972e-05,0.0
диагностик,0.0,0.0,0.0,0.0,0.0,0.0,0.00297437894573,0.0,0.0
дозагрузку,0.0,0.0,0.0,0.0,0.0,3.84383486806e-07,0.0,3.89177867994e-05,0.0
барботирования,0.0,0.0,0.0,4.18092838825e-05,0.0,0.0,0.0,4.04497857542e-05,0.0
гомогенность,5.72050453592e-05,0.0,0.0,0.0,0.0,0.0,0.0,2.36416022198e-05,0.0
англм,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
перемешивание,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7593916136e-07,0.00113907794501
русполимет,0.0,0.0,0.0,0.0,0.0,0.000109887088809,0.0,0.0,0.0
мокрота,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
завершать,0.0,0.0,4.96870880953e-05,0.0,3.6612639734e-05,0.0,0.0,0.0,0.0
филимоненко,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56957833288e-05,0.0
вольтамперные,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07730806526e-05,9.31436726304e-06
филимоненколитье,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.62409622116e-05,0.0
weakly,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
тигельный,0.0,0.0,0.0,0.0,0.0,2.47790646084e-05,0.0,9.64162487654e-06,0.0
samsung,0.0,0.0,0.0,0.0,0.0,3.66290559113e-05,0.0,0.0,0.0
ddosатак,0.0,0.0,0.0,0.0,0.00119755551623,0.0,0.0,0.0,0.0
гробова,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.30344435453e-05,0.0
оптоэлектроника,0.0,0.0,0.0,9.31890875397e-05,0.0,0.0,2.46858883944e-05,0.0,0.0
сокунов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23309869522e-05,0.0
сарапулов,0.0,0.0,0.0,0.0,0.0,2.98157172351e-05,0.0,3.59736513069e-06,0.0
угтуупи,0.0,0.0,0.0,0.0,0.0,5.69799564328e-05,3.48180953079e-05,0.0,2.48937800716e-05
русполимет,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00118893076595,0.0
дмитрия,0.0,0.0,0.0,0.0,0.0,0.0,3.88985143839e-05,0.0,0.0
закупочный,0.0,0.0,0.0,0.0,0.0,0.000256403400889,0.0,0.0,0.0
rco,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218281548263
национализация,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
рационализация,0.0,3.60631095649e-05,0.0,8.02351717537e-05,0.0,0.000154353198287,0.0,0.0,0.0
hidrocarburos,0.0,0.0,5.51305452569e-05,0.0,0.0,0.0,0.0,0.0,0.0
фасовка,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95068046165e-05,3.8767210801e-05
развеска,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.59245877601e-05,0.0
островной,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61990157458e-05,0.0
задумка,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
логистического,0.0,0.0,0.0,0.0,0.0,0.000217250302916,0.0,0.0,0.0
завышенный,0.0,0.0,0.0,0.0,0.0,7.32337760329e-05,0.0,0.0,0.0
пострадать,2.29203432207e-05,1.69145604411e-05,3.59891890946e-05,2.40523949139e-05,0.0,0.0,0.0,1.84370036402e-05,0.0
лёгкая,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
химически,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324302973846,0.0
биологически,0.0,0.0,0.00022124669105,0.0,8.63364961477e-05,0.0,0.0,2.27812464943e-05,0.0
производственнотехнологические,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.56267991354e-05,0.0
ухудшиться,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61685031689e-05,0.0
логистический,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26579383548e-05,0.0
рационализировать,0.0,2.0229955108e-05,0.0,3.55504879468e-05,0.0,6.53841151422e-05,0.0,0.0,0.0
разрешиться,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.265798144e-05,0.0
электрометаллургическое,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61220505549e-05,0.0
складирование,3.46864597233e-05,0.0,4.62950463699e-05,0.0,0.0,0.0,0.0,3.03973045376e-05,0.0
неровный,0.0,0.00015152131299,4.00664043706e-05,0.0,0.0,0.0,0.0,0.0,0.0
спадать,0.0,0.0,0.0,8.7708869816e-05,0.0,0.0,0.0,0.0,3.37905277977e-05
афонин,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.13588401218e-05,0.0
сканировать,0.0,0.0,0.0,0.0,3.10250855501e-06,0.0,4.86025712521e-05,0.000178643826286,0.0
ампетрова,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.61843231605e-05,0.0
generator,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
вдох,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115929e-05
экологический,0.0,0.0022671277402,0.0,0.0,0.0,0.000878180260767,0.00150311889593,0.0,0.000348068075257
возвратиться,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
бэвм,0.0,0.0,0.0,0.000333784355057,0.0,0.0,0.0,0.0,0.0
зола,0.00122718709625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
композиты,0.00122718719926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
втягивать,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
прерывать,0.0,0.0,4.97361151146e-05,0.0,3.65718523325e-05,0.0,0.0,0.0,0.0
свыше,6.01262882019e-05,0.0,0.000170392712802,0.0,0.0,1.86832776429e-05,0.0,9.25262584259e-05,0.0
тэс,0.00122718709625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
тэс,8.83947969703e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000244314115756
золовой,9.3291106168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
золоотвал,9.3291106168e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пылить,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
палладий,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
ингредиент,5.11894884564e-05,0.0,0.0,0.0,7.03931598558e-06,7.1144064148e-05,2.72915765688e-05,0.0,7.23748032918e-06
золоотвала,0.000139936662486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ректификационный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122152206798,0.0
игоря,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гидрохимический,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
золового,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
дальневосточный,0.000139936662486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
галаевыми,0.0,0.0,0.0,0.0,0.0,0.0,3.88985144026e-05,0.0,0.0
sb,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
populategenerator,0.0,4.06969759044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
настрой,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сциентистскую,0.0,0.0,0.0,0.0,4.34988922039e-05,0.0,0.0,0.0,0.0
золовая,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
физмат,0.0,0.0,0.0,4.44508926496e-05,0.0,0.0,0.0,3.78667258095e-05,0.0
нервнопсихические,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
серный,0.0,0.0,7.94196741174e-06,0.0,0.0,0.0,0.000664313176018,0.000370313149248,0.0
слуховой,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вербализуемое,0.0,0.0,5.51305323219e-05,0.0,0.0,0.0,0.0,0.0,0.0
шумовой,4.71313426433e-05,1.19059289037e-05,0.0,0.0,0.0,0.000131795527767,0.0,0.0,0.0
табуляция,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
силос,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
аэрозоль,0.0,0.0,0.0,0.0,0.0,0.000320995702471,0.0,0.0,0.0
arthur,0.0,0.0,0.0,0.0,0.0,3.58416890957e-05,0.0,0.0,0.0
алексанов,0.0,4.06969759044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вспучивание,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
фиброгенное,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
габитус,4.66289246935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
конъюктивита,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ассоциация,0.0,0.0,0.0,0.0,0.00119680891981,0.0,0.0,0.0,0.0
свежеизготовленного,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563113802e-05
золь,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
окисел,4.17444886387e-05,0.0,0.0,0.0,0.0,3.10646234118e-05,0.0,0.0,0.0
ионообменный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122152206798,0.0
сильноточный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26477288149e-05,0.0
кремний,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015253288366,0.0
recommendation,0.0,0.0,5.51305323219e-05,0.0,0.0,0.0,0.0,0.0,0.0
потенциометрическим,0.0,0.0,0.0,0.0,4.34988922077e-05,0.0,0.0,0.0,0.0
силикоз,4.66455530841e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
пдк,1.95396826056e-05,0.0,0.0,0.0,0.0,0.0,7.21819962817e-05,0.0,3.33867321641e-05
трехмерный,0.0,0.0,0.0,0.00261235177288,0.0,0.000649039035231,0.00129343718992,0.0,0.000323829108421
двашесть,0.0,0.0,5.51305451102e-05,0.0,0.0,0.0,0.0,0.0,0.0
dsc,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
алушта,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63289907202e-05,0.0
радиоизотопов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73126167183e-05
радионуклидная,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73126167183e-05
ортогональный,0.0,0.0,0.0,0.000140106594628,0.0,0.0,0.0,1.83364663103e-05,1.30114148492e-05
gизлучающим,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
позиционночувствительного,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
впечатляющий,0.0,3.47198579726e-05,0.0,0.0,0.0,3.28304809551e-05,0.0,0.0,0.0
вероятностный,0.0,0.000151548724841,0.0,0.0,0.0,0.0,0.0,0.0,0.000377564793905
детектор,0.0,0.000102626094779,0.0,0.000512164661379,0.0,0.0,0.0,0.0,2.10274494989e-06
гаммаизлучения,0.0,9.22485487538e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.41484187124e-05
радионуклидных,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73126231853e-05
креативность,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328983038e-05,0.0
колодка,0.0,0.0,0.0,0.0,4.7024801865e-05,5.67233550504e-05,0.0,0.0,0.0
ямр,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.07409076823e-05,2.86939676799e-05
ампициллина,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
диссипативное,0.0,4.06969856057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
приведёт,1.79624720619e-05,0.0,2.6960357805e-05,0.0,0.0,0.0,7.8833826552e-06,0.000122072097743,0.0
узи,0.0,0.0,0.0,0.0,0.0,0.000170696274532,0.0,0.0,0.000103580658711
радионуклидной,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
размещаться,0.0,0.0,0.000352145792592,0.0,0.0,0.0,0.0,0.0,0.0
физиологический,0.0,0.0,7.1324026875e-05,0.0,0.0,0.0,7.0495891931e-05,0.0,7.5590299174e-05
лошадиный,3.31024041063e-05,0.0,0.0,0.0,8.36944438765e-05,0.0,0.0,0.0,0.0
дозовый,0.0,0.000113106417606,0.0,0.0,0.0,0.0,0.0,0.0,7.00134454139e-05
раздвижение,0.0,0.0,0.0,0.0,4.34988889445e-05,0.0,0.0,0.0,0.0
илья,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
активность,0.0,0.000404340708884,0.000708034406674,0.0,0.0,0.0,0.0,0.00441567230063,0.0
фармпрепаратов,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
экспрессный,0.0,0.0,0.0,0.0,0.0,0.0,3.38730112863e-05,0.0,3.83219537771e-05
кобола,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
morphological,0.0,4.06969856057e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
нуклид,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
циклотрон,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
бензальдегид,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115929e-05
радиофармпрепарата,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.73126167183e-05
iхх,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
дифференцируемости,0.0,4.06969759044e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
рихтовка,0.0,0.0,0.0,0.0,4.3498888974e-05,0.0,0.0,0.0,0.0
гпир,0.0,0.0,0.0,0.0,8.69977844155e-05,0.0,0.0,0.0,0.0
bourne,0.0,0.0,5.51305323219e-05,0.0,0.0,0.0,0.0,0.0,0.0
гидродинамический,0.0,0.0,0.0,0.0,0.00119739494374,0.0,0.0,0.0,0.0
переходника,0.0,0.0,0.0,0.0,0.00119755551633,0.0,0.0,0.0,0.0
мистом,0.0,0.0,5.51305387893e-05,0.0,0.0,0.0,0.0,0.0,0.0
аэс,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00729024427766
электрически,0.0,2.986453036e-05,0.0,7.16417402041e-05,6.39621197381e-05,0.0,0.0,2.71231969136e-05,0.0
генераторприемник,0.0,0.0,0.0,0.0,4.34960937705e-05,0.0,0.0,0.0,0.0
энергонесущих,0.0,0.0,0.0,0.0,4.34886109711e-05,0.0,0.0,0.0,0.0
гидродинамика,0.0,0.0,0.0,6.38126252726e-05,0.0,0.0,0.0,0.0,0.000919936257098
взаимоувязанности,0.0,0.0,0.0,4.76834487517e-05,0.0,0.0,0.0,0.0,0.0
na,4.27371917813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
парциальный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122152206798,0.0
clarke,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
высвечивание,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563083592e-05
оосновные,4.6645320871e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
радиоактивный,0.0,0.0,0.0,0.00148955977779,0.0,0.0,0.0,0.0,0.00160265051085
phywe,0.0,0.0,0.0,9.53669463694e-05,0.0,0.0,0.0,0.0,0.0
присадка,0.0,0.0,0.0,4.76834619676e-05,0.0,0.0,0.0,0.0,0.0
сухогруз,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.60567664599e-05,0.0
γ,0.0,0.0,3.74256706927e-05,3.08514573626e-05,7.40057367729e-05,0.0,0.0,0.0,0.0
радиационный,0.0,0.000873627466209,0.0,0.0,0.0,0.0,0.0,0.0,0.00129696247081
инфра,0.0,4.0696979138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
γизлучений,0.0,0.0,0.0,4.76834725141e-05,0.0,0.0,0.0,0.0,0.0
полураспад,0.0,0.0,0.0,0.000190733893154,0.0,0.0,0.0,0.0,0.0
распад,0.0,0.0,0.0,0.000512178371079,0.0,0.0,0.000132163515897,0.0,0.000522187876865
выдвижение,8.12349252459e-05,0.0,0.0,8.38432250829e-05,0.0,0.0,0.0,0.0,0.0
электрон,0.0,0.0,0.000112440315438,0.000754434231798,0.0,0.000119553844574,0.0,0.0,0.0
позволяться,0.0,3.50219940183e-05,0.0,4.22734971389e-05,0.0,0.0,0.0,0.0,0.0
хлористый,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000302981541043,0.0
радиационнобезопасными,0.0,0.0,0.0,4.76834732339e-05,0.0,0.0,0.0,0.0,0.0
графтон,0.0,0.0,0.0,0.0,0.0,0.0,7.7791969059e-05,0.0,0.0
представительность,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7312615969e-05
ксl,0.0,0.0,0.0,2.36618111052e-05,0.0,0.0,0.0,0.0,5.50294757381e-05
желательно,0.0,3.61748118141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
первоначальный,0.0,2.82177213898e-05,4.04008030978e-05,1.08995016288e-05,0.0,0.0,0.0,0.0,0.000295759979761
тензорезисторами,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63288956263e-05,0.0
апример,0.0,0.0,0.0,4.76834729533e-05,0.0,0.0,0.0,0.0,0.0
ккор,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000138986985096,0.0
явногонеявного,4.66454892084e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
бетаизлучения,0.0,0.0,0.0,2.29628672565e-05,0.0,0.0,0.0,0.0,5.56820773959e-05
аналіз,0.0,0.0,0.0,0.0,4.3498888974e-05,0.0,0.0,0.0,0.0
бусинка,0.0,0.0,0.0,9.53669238228e-05,0.0,0.0,0.0,0.0,0.0
посчастливиться,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
сбт,0.0,0.0,0.0,9.53669465766e-05,0.0,0.0,0.0,0.0,0.0
сослюдяным,0.0,0.0,0.0,4.76834730426e-05,0.0,0.0,0.0,0.0,0.0
семенова,0.0,0.0,0.0,4.76834732317e-05,0.0,0.0,0.0,0.0,0.0
цыпкин,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
висмут,0.0,0.0,0.0,9.53669465769e-05,0.0,0.0,0.0,0.0,0.0
бизнесединицне,4.66455244032e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
торцевой,0.0,0.0,0.000156329426893,0.000129736092851,0.0,0.0,0.0,7.59768505597e-05,0.0
βизлучения,0.0,0.0,0.0,4.76834732646e-05,0.0,0.0,0.0,0.0,0.0
khronos,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
kcl,0.0,0.0,0.0,9.07346027254e-05,0.0,2.47519662828e-05,0.0,0.0,0.0
желтозеленого,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
проиндицированным,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63290004215e-05,0.0
уполномочить,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36562055599e-05
флуоресценция,0.0,3.20739107135e-05,0.0,4.560785035e-05,0.0,0.0,0.0,0.0,0.0
кухонный,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
утварь,0.0,0.0,0.0,9.5366959512e-05,0.0,0.0,0.0,0.0,0.0
буемый,0.0,0.0,0.0,0.0,0.0,0.0,3.88678382654e-05,0.0,0.0
ювелирный,3.56319740401e-05,2.2283873275e-05,0.0,4.40950477948e-05,0.0,0.0,0.0,0.0,0.0
окрашенный,0.0,2.73446025353e-05,4.46676462566e-05,3.57305002076e-05,0.0,0.0,0.0,0.0,0.0
родоначальник,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
крым,0.0,0.0,0.0,0.0,0.000204396831072,0.0,0.0,6.70627018232e-05,0.0
альфаизлучения,0.0,0.0,0.0,9.5366959512e-05,0.0,0.0,0.0,0.0,0.0
маневр,0.0,0.0,0.0,0.0,0.000203239897998,6.26502430988e-06,9.83067646038e-06,0.0,0.0
водоемыохладители,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.18846845678e-05
фнс,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
альфаактивности,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
бетаизлучение,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
толща,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
чехословакии,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
альфаизлучением,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
профессиональнотехнического,0.0,0.0,0.0,0.0,0.0,3.66290526775e-05,0.0,0.0,0.0
коагулянт,0.0,0.0,0.0,0.0,0.0,3.66282640295e-05,0.0,0.0,0.0
среднечастотном,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6328993954e-05,0.0
мэв,0.0,0.0,0.0,9.14085822811e-05,0.0,0.0,0.0,0.0,0.000261461928945
отражённых,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
гейгерамюллера,0.0,6.8999808314e-05,0.0,4.47859234151e-05,0.0,0.0,0.0,0.0,0.0
отличительный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122152206798,0.0
слюдяной,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
стс,0.0,0.0,0.0,9.53669465769e-05,0.0,0.0,0.0,0.0,0.0
гидроксида,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19569130943e-05,0.0
пересчетного,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
грч,0.0,0.0,0.0,0.0,0.000217494451338,0.0,0.0,0.0,0.0
нбик,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
гамма,0.0,0.0,0.0,0.000118342106458,0.0,0.0,1.06717726398e-05,0.0,7.23849171724e-05
конвейер,0.0,0.0,0.000289418301286,0.0,0.0,0.0,0.0,3.6057873836e-05,0.0
газонаполненный,0.0,0.0,0.0,4.04576005369e-05,0.0,0.0,0.0,0.0,3.93474240102e-05
альбедо,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
–небольшая,0.0,0.0,0.0,4.76834797559e-05,0.0,0.0,0.0,0.0,0.0
проблемноориентированной,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
кожухотрубные,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000218267199335
пугр,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.36563115919e-05
дискплат,0.0,0.0,0.0,0.0,4.34988888105e-05,0.0,0.0,0.0,0.0
эргономика,0.0,0.0,0.0,0.0,4.34988810771e-05,0.0,0.0,0.0,0.0
отрывной,0.0,0.00111241079867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
взаимосвязь,0.0,0.0,0.00165834339956,0.0,0.0,0.0,0.0,0.0,0.0
калькулятор,0.0,0.0,0.0,0.0,4.34988852172e-05,0.0,0.0,0.0,0.0
техобслуживания,3.55709578518e-05,0.0,0.0,0.0,2.70561447625e-05,0.0,3.36486280223e-05,0.0,0.0
теченийс,0.0,0.00111241079867,0.0,0.0,0.0,0.0,0.0,0.0,0.0
отрыв,0.0,1.08367746382e-05,2.69104927813e-05,0.0,0.0,7.5391850007e-05,7.84104097166e-06,0.0,0.0
монтажный,2.11582341019e-05,0.0,2.83543599091e-05,0.0,0.000155755868417,0.0,0.0,0.0,0.0
сужать,0.0,6.96908650219e-05,0.0,0.0,0.0,0.000227481487347,0.0,0.0,0.0
перепасть,0.0,0.0,0.0,0.0,0.0,3.66290559098e-05,0.0,0.0,0.0
ремик,0.0,0.0,0.0,0.0,0.0,0.0,3.88985079351e-05,0.0,0.0
промоделировать,8.25858126822e-05,3.40884992814e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
вихреразрешающих,0.0,3.13097532651e-05,0.0,0.0,0.0,0.0,0.0,0.0,4.27198736159e-05
турбулентность,0.0,9.44808440789e-06,0.0,0.000284302880269,0.0,0.0,0.0,0.0,0.0
des,0.0,2.60814469786e-05,0.0,1.73638675025e-05,0.0,0.0,0.0,0.0,8.74075978775e-05
конечнообъемная,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
разрешать,0.0,9.03807745208e-05,1.30459343502e-05,5.46080705256e-05,0.0,0.0,0.0,0.0,3.46948659292e-05
вихревой,1.83617521524e-08,0.000121636222466,0.0,0.0,0.0,0.0,0.0,1.38128170511e-05,9.07431758243e-05
рыбинский,0.0,0.0,0.0,0.0,8.69977779479e-05,0.0,0.0,0.0,0.0
cfdпрограмме,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
энциклопедический,0.0,0.0,0.0,4.76834732884e-05,0.0,0.0,0.0,0.0,0.0
cfx,0.0,2.94243351767e-05,0.0,0.000123920634602,0.0,1.11927353522e-05,0.0,0.0,0.0
пристеночные,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
сеточный,0.0,0.000190539368547,0.0,0.0,0.0,0.0,0.0,0.0,0.000101912238521
fixture,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63178142779e-05,0.0
треугольный,0.0,0.000191197579823,0.0,6.11246852544e-06,5.89833345484e-06,0.0,0.0,9.48331054864e-06,0.0
визуальный,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00122152217147,0.0
словарь,0.0,0.0,0.0,0.000243377379876,0.0,0.0,0.0,6.01396378493e-06,0.0
осредненному,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
побуждение,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
simulations,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
version,3.78509660852e-05,3.82007286437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gmbh,0.0,3.65564750003e-05,0.0,0.0,0.0,6.35486333825e-05,0.0,0.0,0.0
шлихтинг,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
durao,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
келли,0.0,8.13939582764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
костерева,0.0,4.06969791381e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
